Local time,Open,High,Low,Close,Volume
10.03.2020 10:00:00.000 GMT-0400,282.652,284.763,278.573,278.602,33.9622
10.03.2020 11:00:00.000 GMT-0400,278.572,280.352,273.512,275.463,30.8847
10.03.2020 12:00:00.000 GMT-0400,275.472,280.292,275.472,278.382,30.1732
10.03.2020 13:00:00.000 GMT-0400,278.363,280.903,276.512,277.212,26.7597
10.03.2020 14:00:00.000 GMT-0400,277.203,283.692,276.122,282.482,29.7834
10.03.2020 15:00:00.000 GMT-0400,282.492,288.382,282.032,288.323,39.197
11.03.2020 09:00:00.000 GMT-0400,280.753,281.923,279.102,280.472,21.2941
11.03.2020 10:00:00.000 GMT-0400,280.473,281.482,277.262,278.352,39.7784
11.03.2020 11:00:00.000 GMT-0400,278.362,279.423,276.193,277.952,38.2359
11.03.2020 12:00:00.000 GMT-0400,277.972,280.742,275.572,276.523,36.8609
11.03.2020 13:00:00.000 GMT-0400,276.493,277.052,274.712,275.993,34.5235
11.03.2020 14:00:00.000 GMT-0400,275.993,276.442,273.362,273.682,36.7135
11.03.2020 15:00:00.000 GMT-0400,273.693,276.332,270.902,274.423,42.1467
12.03.2020 09:00:00.000 GMT-0400,256.002,259.113,249.822,258.633,13.3516
12.03.2020 10:00:00.000 GMT-0400,258.622,258.793,253.263,257.773,73.322
12.03.2020 11:00:00.000 GMT-0400,257.752,257.802,251.162,252.792,65.0415
12.03.2020 12:00:00.000 GMT-0400,252.813,261.943,250.372,259.923,65.5443
12.03.2020 13:00:00.000 GMT-0400,259.973,266.713,253.212,257.132,71.9183
12.03.2020 14:00:00.000 GMT-0400,257.123,258.003,251.892,252.072,64.0612
12.03.2020 15:00:00.000 GMT-0400,252.103,255.162,247.902,247.972,64.8856
13.03.2020 09:00:00.000 GMT-0400,263.092,264.182,255.342,256.592,19.0668
13.03.2020 10:00:00.000 GMT-0400,256.582,261.583,254.252,254.442,35.6174
13.03.2020 11:00:00.000 GMT-0400,254.443,257.103,249.592,253.002,34.6815
13.03.2020 12:00:00.000 GMT-0400,252.952,257.732,250.862,255.413,27.9289
13.03.2020 13:00:00.000 GMT-0400,255.382,260.163,254.072,259.332,23.4641
13.03.2020 14:00:00.000 GMT-0400,259.363,259.392,253.732,256.962,25.2564
13.03.2020 15:00:00.000 GMT-0400,257.023,271.103,253.302,270.782,33.656
16.03.2020 09:00:00.000 GMT-0400,241.303,247.872,237.382,245.632,7.4724
16.03.2020 10:00:00.000 GMT-0400,245.632,252.983,242.542,250.773,31.3978
16.03.2020 11:00:00.000 GMT-0400,250.772,256.912,250.222,254.142,23.9236
16.03.2020 12:00:00.000 GMT-0400,254.192,254.792,247.853,248.992,28.3278
16.03.2020 13:00:00.000 GMT-0400,248.982,251.653,246.192,247.223,26.9752
16.03.2020 14:00:00.000 GMT-0400,247.213,251.052,244.692,249.123,29.8236
16.03.2020 15:00:00.000 GMT-0400,249.123,250.852,238.812,240.032,32.3023
17.03.2020 09:00:00.000 GMT-0400,245.112,247.432,237.702,238.182,18.8347
17.03.2020 10:00:00.000 GMT-0400,238.173,245.842,237.082,245.133,34.8897
17.03.2020 11:00:00.000 GMT-0400,245.172,251.322,244.432,251.062,36.3574
17.03.2020 12:00:00.000 GMT-0400,251.012,255.993,247.322,249.123,33.7833
17.03.2020 13:00:00.000 GMT-0400,249.112,250.602,245.052,249.602,33.603
17.03.2020 14:00:00.000 GMT-0400,249.593,254.823,248.232,251.012,33.7449
17.03.2020 15:00:00.000 GMT-0400,251.042,253.763,247.152,253.763,34.6935
18.03.2020 09:00:00.000 GMT-0400,236.253,244.383,236.252,242.602,20.3952
18.03.2020 10:00:00.000 GMT-0400,242.612,246.052,240.182,240.302,34.2462
18.03.2020 11:00:00.000 GMT-0400,240.292,241.482,237.102,241.092,34.8151
18.03.2020 12:00:00.000 GMT-0400,241.093,241.283,235.722,235.793,29.4542
18.03.2020 13:00:00.000 GMT-0400,235.842,236.852,230.012,231.942,27.9266
18.03.2020 14:00:00.000 GMT-0400,231.922,235.193,228.072,235.083,32.6258
18.03.2020 15:00:00.000 GMT-0400,235.092,241.963,231.022,241.232,40.4006
19.03.2020 09:00:00.000 GMT-0400,239.262,239.443,232.262,238.002,36.3887
19.03.2020 10:00:00.000 GMT-0400,238.013,243.902,236.572,239.272,69.8335
19.03.2020 11:00:00.000 GMT-0400,239.262,246.373,238.653,242.743,68.6403
19.03.2020 12:00:00.000 GMT-0400,242.733,243.902,238.852,242.243,63.2253
19.03.2020 13:00:00.000 GMT-0400,242.232,246.253,241.082,244.493,55.9545
19.03.2020 14:00:00.000 GMT-0400,244.482,247.412,242.392,244.443,56.053
19.03.2020 15:00:00.000 GMT-0400,244.432,245.633,240.423,241.592,68.9265
20.03.2020 09:00:00.000 GMT-0400,242.613,243.553,236.632,239.192,32.4175
20.03.2020 10:00:00.000 GMT-0400,239.122,244.423,238.843,244.073,68.4125
20.03.2020 11:00:00.000 GMT-0400,244.073,244.483,237.752,238.832,68.7653
20.03.2020 12:00:00.000 GMT-0400,238.812,239.343,234.332,237.482,65.1245
20.03.2020 13:00:00.000 GMT-0400,237.473,239.783,236.442,237.843,59.812
20.03.2020 14:00:00.000 GMT-0400,237.832,238.913,231.222,232.312,63.9572
20.03.2020 15:00:00.000 GMT-0400,232.242,234.923,228.632,229.462,74.2285
23.03.2020 09:00:00.000 GMT-0400,228.273,228.303,222.013,227.432,39.1908
23.03.2020 10:00:00.000 GMT-0400,227.423,228.772,223.342,223.543,70.3432
23.03.2020 11:00:00.000 GMT-0400,223.522,225.113,218.262,220.472,67.757
23.03.2020 12:00:00.000 GMT-0400,220.482,228.173,219.282,227.403,70.0173
23.03.2020 13:00:00.000 GMT-0400,227.393,229.393,221.672,222.973,66.1087
23.03.2020 14:00:00.000 GMT-0400,222.952,225.222,220.773,222.092,66.6557
23.03.2020 15:00:00.000 GMT-0400,222.162,224.962,219.032,222.763,68.441
24.03.2020 09:00:00.000 GMT-0400,234.433,238.222,233.873,235.522,34.6087
24.03.2020 10:00:00.000 GMT-0400,235.513,239.232,234.672,237.463,65.1635
24.03.2020 11:00:00.000 GMT-0400,237.462,240.462,236.192,240.452,52.7438
24.03.2020 12:00:00.000 GMT-0400,240.442,242.973,239.582,239.652,57.1813
24.03.2020 13:00:00.000 GMT-0400,239.652,240.653,236.793,237.283,61.4183
24.03.2020 14:00:00.000 GMT-0400,237.292,240.673,235.072,240.632,62.714
24.03.2020 15:00:00.000 GMT-0400,240.663,244.112,240.242,243.753,64.4902
25.03.2020 09:00:00.000 GMT-0400,244.972,249.242,242.233,242.553,36.774
25.03.2020 10:00:00.000 GMT-0400,242.512,245.773,239.773,245.363,70.0263
25.03.2020 11:00:00.000 GMT-0400,245.353,246.743,244.372,245.842,65.2828
25.03.2020 12:00:00.000 GMT-0400,245.833,252.262,245.722,250.793,60.4907
25.03.2020 13:00:00.000 GMT-0400,250.823,256.353,250.492,254.042,61.4258
25.03.2020 14:00:00.000 GMT-0400,254.052,255.043,251.022,254.383,66.2962
25.03.2020 15:00:00.000 GMT-0400,254.412,255.492,245.602,246.762,65.9868
26.03.2020 09:00:00.000 GMT-0400,249.653,254.142,249.093,253.722,22.8928
26.03.2020 10:00:00.000 GMT-0400,253.712,257.482,252.842,255.562,44.5189
26.03.2020 11:00:00.000 GMT-0400,255.592,259.032,254.372,258.452,38.7768
26.03.2020 12:00:00.000 GMT-0400,258.462,259.172,256.632,258.733,33.8371
26.03.2020 13:00:00.000 GMT-0400,258.732,259.382,254.842,256.762,36.1339
26.03.2020 14:00:00.000 GMT-0400,256.752,259.102,255.472,258.582,37.7003
26.03.2020 15:00:00.000 GMT-0400,258.573,262.822,256.553,261.732,58.6623
27.03.2020 09:00:00.000 GMT-0400,253.292,254.982,251.082,253.182,23.5992
27.03.2020 10:00:00.000 GMT-0400,253.172,254.603,251.932,253.312,37.5072
27.03.2020 11:00:00.000 GMT-0400,253.302,256.232,252.472,252.672,36.5469
27.03.2020 12:00:00.000 GMT-0400,252.652,255.232,252.202,255.162,34.4885
27.03.2020 13:00:00.000 GMT-0400,255.163,257.303,253.702,255.672,34.2652
27.03.2020 14:00:00.000 GMT-0400,255.683,257.723,254.892,257.622,33.709
27.03.2020 15:00:00.000 GMT-0400,257.623,260.823,252.562,253.422,42.0597
30.03.2020 09:00:00.000 GMT-0400,255.802,257.242,253.563,255.322,20.7424
30.03.2020 10:00:00.000 GMT-0400,255.322,258.553,254.743,257.082,38.353
30.03.2020 11:00:00.000 GMT-0400,257.073,259.883,256.822,259.172,35.6307
30.03.2020 12:00:00.000 GMT-0400,259.172,260.383,258.142,260.332,31.9214
30.03.2020 13:00:00.000 GMT-0400,260.342,260.352,258.582,259.103,30.3515
30.03.2020 14:00:00.000 GMT-0400,259.103,260.953,257.962,260.333,42.5628
30.03.2020 15:00:00.000 GMT-0400,260.342,262.393,258.933,261.752,62.0368
31.03.2020 09:00:00.000 GMT-0400,260.702,260.933,258.292,259.192,30.4575
31.03.2020 10:00:00.000 GMT-0400,259.163,263.253,259.163,261.802,56.3343
31.03.2020 11:00:00.000 GMT-0400,261.793,263.332,261.012,262.523,52.2555
31.03.2020 12:00:00.000 GMT-0400,262.533,262.733,258.523,259.373,51.3885
31.03.2020 13:00:00.000 GMT-0400,259.383,260.303,257.962,260.103,54.2762
31.03.2020 14:00:00.000 GMT-0400,260.102,260.643,258.782,259.803,49.0918
31.03.2020 15:00:00.000 GMT-0400,259.803,260.463,256.242,257.642,61.2265
01.04.2020 09:00:00.000 GMT-0400,247.982,249.893,247.642,248.902,31.288
01.04.2020 10:00:00.000 GMT-0400,248.902,250.723,248.202,250.242,46.9642
01.04.2020 11:00:00.000 GMT-0400,250.232,251.443,248.282,248.742,38.9222
01.04.2020 12:00:00.000 GMT-0400,248.742,248.763,245.823,246.252,37.5682
01.04.2020 13:00:00.000 GMT-0400,246.252,248.163,245.962,247.913,38.1878
01.04.2020 14:00:00.000 GMT-0400,247.912,248.723,245.742,245.792,36.8273
01.04.2020 15:00:00.000 GMT-0400,245.792,247.242,243.912,246.162,40.9567
02.04.2020 09:00:00.000 GMT-0400,245.282,247.952,244.603,246.522,27.435
02.04.2020 10:00:00.000 GMT-0400,246.522,252.702,246.162,250.873,51.7858
02.04.2020 11:00:00.000 GMT-0400,250.862,251.352,248.692,250.812,47.221
02.04.2020 12:00:00.000 GMT-0400,250.822,251.962,250.223,250.982,41.166
02.04.2020 13:00:00.000 GMT-0400,251.002,251.732,247.543,248.253,41.8983
02.04.2020 14:00:00.000 GMT-0400,248.262,249.353,245.942,249.292,45.766
02.04.2020 15:00:00.000 GMT-0400,249.303,252.242,248.382,251.923,48.6222
03.04.2020 09:00:00.000 GMT-0400,250.803,253.322,250.512,251.823,26.0755
03.04.2020 10:00:00.000 GMT-0400,251.832,252.743,248.802,249.632,47.0662
03.04.2020 11:00:00.000 GMT-0400,249.632,250.293,247.402,248.222,40.6227
03.04.2020 12:00:00.000 GMT-0400,248.223,248.522,246.362,247.592,37.7772
03.04.2020 13:00:00.000 GMT-0400,247.583,248.182,245.682,246.102,34.7982
03.04.2020 14:00:00.000 GMT-0400,246.092,247.772,245.242,247.722,39.2277
03.04.2020 15:00:00.000 GMT-0400,247.712,249.153,245.872,248.182,44.1437
06.04.2020 09:00:00.000 GMT-0400,257.892,260.002,256.742,259.802,23.2138
06.04.2020 10:00:00.000 GMT-0400,259.812,260.813,258.732,259.352,39.486
06.04.2020 11:00:00.000 GMT-0400,259.343,261.252,258.912,260.882,34.3475
06.04.2020 12:00:00.000 GMT-0400,260.893,262.503,260.682,262.402,32.2875
06.04.2020 13:00:00.000 GMT-0400,262.392,262.963,261.602,262.832,28.5385
06.04.2020 14:00:00.000 GMT-0400,262.823,262.842,261.292,262.443,30.5518
06.04.2020 15:00:00.000 GMT-0400,262.442,266.982,261.752,265.022,41.331
07.04.2020 09:00:00.000 GMT-0400,274.263,274.992,271.842,273.772,25.1157
07.04.2020 10:00:00.000 GMT-0400,273.752,273.993,268.042,269.032,50.4095
07.04.2020 11:00:00.000 GMT-0400,269.023,272.543,268.303,271.493,46.383
07.04.2020 12:00:00.000 GMT-0400,271.503,273.932,271.442,272.663,40.843
07.04.2020 13:00:00.000 GMT-0400,272.663,273.223,270.553,270.802,40.5832
07.04.2020 14:00:00.000 GMT-0400,270.792,270.913,266.162,266.732,43.8505
07.04.2020 15:00:00.000 GMT-0400,266.743,269.873,264.942,265.122,53.2205
08.04.2020 09:00:00.000 GMT-0400,268.002,269.022,266.262,266.492,25.9245
08.04.2020 10:00:00.000 GMT-0400,266.493,269.022,265.582,268.932,44.0067
08.04.2020 11:00:00.000 GMT-0400,268.953,271.723,268.323,270.802,42.4335
08.04.2020 12:00:00.000 GMT-0400,270.803,272.362,270.252,271.482,37.2323
08.04.2020 13:00:00.000 GMT-0400,271.522,272.153,270.072,270.312,35.2945
08.04.2020 14:00:00.000 GMT-0400,270.312,273.813,270.202,273.783,36.9132
08.04.2020 15:00:00.000 GMT-0400,273.772,275.403,272.162,274.212,44.355
09.04.2020 09:00:00.000 GMT-0400,277.583,280.622,276.902,280.523,31.7362
09.04.2020 10:00:00.000 GMT-0400,280.513,280.583,277.072,279.392,53.0882
09.04.2020 11:00:00.000 GMT-0400,279.363,279.782,277.133,279.443,45.2267
09.04.2020 12:00:00.000 GMT-0400,279.442,281.002,279.132,280.593,36.7492
09.04.2020 13:00:00.000 GMT-0400,280.592,281.202,278.902,279.882,36.4027
09.04.2020 14:00:00.000 GMT-0400,279.883,279.993,275.493,276.602,43.5835
09.04.2020 15:00:00.000 GMT-0400,276.593,278.943,276.012,278.162,45.669
13.04.2020 09:00:00.000 GMT-0400,277.172,277.432,273.983,274.172,24.7945
13.04.2020 10:00:00.000 GMT-0400,274.183,275.602,272.122,272.772,42.6522
13.04.2020 11:00:00.000 GMT-0400,272.762,274.093,271.422,273.643,38.1312
13.04.2020 12:00:00.000 GMT-0400,273.612,275.103,272.942,273.302,34.6135
13.04.2020 13:00:00.000 GMT-0400,273.303,274.582,272.462,274.102,31.9355
13.04.2020 14:00:00.000 GMT-0400,274.103,274.822,272.993,274.252,32.9103
13.04.2020 15:00:00.000 GMT-0400,274.242,276.803,273.232,275.483,39.8107
14.04.2020 09:00:00.000 GMT-0400,281.022,282.873,279.922,282.862,23.8148
14.04.2020 10:00:00.000 GMT-0400,282.872,283.802,281.572,281.583,39.3978
14.04.2020 11:00:00.000 GMT-0400,281.582,282.103,280.112,281.182,38.881
14.04.2020 12:00:00.000 GMT-0400,281.183,283.293,281.183,282.922,31.5378
14.04.2020 13:00:00.000 GMT-0400,282.932,284.003,282.302,283.752,28.8342
14.04.2020 14:00:00.000 GMT-0400,283.762,284.303,283.302,283.943,28.7337
14.04.2020 15:00:00.000 GMT-0400,283.942,284.802,282.562,283.832,35.8268
15.04.2020 09:00:00.000 GMT-0400,277.572,278.382,276.362,277.373,24.4895
15.04.2020 10:00:00.000 GMT-0400,277.372,277.572,275.462,276.802,44.387
15.04.2020 11:00:00.000 GMT-0400,276.792,277.283,275.652,276.152,39.4673
15.04.2020 12:00:00.000 GMT-0400,276.142,277.852,275.772,277.362,35.738
15.04.2020 13:00:00.000 GMT-0400,277.353,278.733,277.042,277.182,33.394
15.04.2020 14:00:00.000 GMT-0400,277.192,279.422,277.182,279.392,36.8372
15.04.2020 15:00:00.000 GMT-0400,279.372,279.592,277.092,277.882,39.9173
16.04.2020 09:00:00.000 GMT-0400,279.142,279.752,276.722,276.832,23.0535
16.04.2020 10:00:00.000 GMT-0400,276.813,278.633,275.763,278.522,41.6118
16.04.2020 11:00:00.000 GMT-0400,278.523,280.042,278.192,279.733,37.0552
16.04.2020 12:00:00.000 GMT-0400,279.732,279.993,275.842,277.282,39.5555
16.04.2020 13:00:00.000 GMT-0400,277.273,278.213,277.002,277.462,34.2253
16.04.2020 14:00:00.000 GMT-0400,277.462,279.003,276.822,278.352,34.852
16.04.2020 15:00:00.000 GMT-0400,278.342,279.993,277.552,279.162,37.7155
17.04.2020 09:00:00.000 GMT-0400,285.423,285.692,284.082,285.492,24.172
17.04.2020 10:00:00.000 GMT-0400,285.493,285.683,282.582,283.402,41.011
17.04.2020 11:00:00.000 GMT-0400,283.402,284.023,282.412,283.532,37.5073
17.04.2020 12:00:00.000 GMT-0400,283.532,284.662,282.932,284.352,31.1535
17.04.2020 13:00:00.000 GMT-0400,284.353,284.783,283.792,284.102,31.5007
17.04.2020 14:00:00.000 GMT-0400,284.102,284.103,282.662,283.632,29.7337
17.04.2020 15:00:00.000 GMT-0400,283.632,287.313,283.512,286.792,32.433
20.04.2020 09:00:00.000 GMT-0400,282.613,283.993,282.242,283.353,22.845
20.04.2020 10:00:00.000 GMT-0400,283.362,285.613,282.862,285.162,39.0682
20.04.2020 11:00:00.000 GMT-0400,285.163,286.302,284.722,285.952,33.031
20.04.2020 12:00:00.000 GMT-0400,285.943,286.022,285.152,285.422,23.9587
20.04.2020 13:00:00.000 GMT-0400,285.422,285.462,284.102,284.842,24.441
20.04.2020 14:00:00.000 GMT-0400,284.842,285.142,281.682,281.702,28.941
20.04.2020 15:00:00.000 GMT-0400,281.722,283.053,281.352,281.583,35.597
21.04.2020 09:00:00.000 GMT-0400,276.693,278.062,275.363,277.672,22.647
21.04.2020 10:00:00.000 GMT-0400,277.682,277.813,274.122,274.182,40.458
21.04.2020 11:00:00.000 GMT-0400,274.172,274.363,272.152,273.622,39.8763
21.04.2020 12:00:00.000 GMT-0400,273.623,273.852,272.152,272.252,23.0788
21.04.2020 13:00:00.000 GMT-0400,273.682,275.003,273.363,274.032,30.886
21.04.2020 14:00:00.000 GMT-0400,274.033,275.693,273.262,273.503,33.51
21.04.2020 15:00:00.000 GMT-0400,273.482,275.513,272.592,272.983,43.89
22.04.2020 09:00:00.000 GMT-0400,278.402,278.913,277.072,277.733,20.5955
22.04.2020 10:00:00.000 GMT-0400,277.732,278.683,276.922,277.602,38.4058
22.04.2020 11:00:00.000 GMT-0400,277.603,279.053,277.282,278.682,33.4518
22.04.2020 12:00:00.000 GMT-0400,278.692,279.303,278.332,278.602,26.8263
22.04.2020 13:00:00.000 GMT-0400,278.603,279.512,278.232,279.262,23.681
22.04.2020 14:00:00.000 GMT-0400,279.252,280.243,278.973,280.012,25.2355
22.04.2020 15:00:00.000 GMT-0400,280.003,280.982,279.112,279.202,30.8633
23.04.2020 09:00:00.000 GMT-0400,280.523,282.383,280.182,281.522,21.8765
23.04.2020 10:00:00.000 GMT-0400,281.502,283.943,281.042,283.292,37.3312
23.04.2020 11:00:00.000 GMT-0400,283.292,283.403,281.813,282.302,32.0098
23.04.2020 12:00:00.000 GMT-0400,282.312,283.132,278.892,281.022,34.2002
23.04.2020 13:00:00.000 GMT-0400,281.023,282.013,279.082,279.892,40.2565
23.04.2020 14:00:00.000 GMT-0400,279.882,281.543,278.773,281.342,35.6423
23.04.2020 15:00:00.000 GMT-0400,281.342,281.433,279.043,279.072,36.3715
24.04.2020 09:00:00.000 GMT-0400,280.782,281.312,278.783,278.882,21.8778
24.04.2020 10:00:00.000 GMT-0400,278.892,280.403,278.832,279.592,39.1315
24.04.2020 11:00:00.000 GMT-0400,279.602,279.733,278.512,279.362,34.1408
24.04.2020 12:00:00.000 GMT-0400,279.363,280.533,279.062,280.233,26.9363
24.04.2020 13:00:00.000 GMT-0400,280.223,281.563,279.792,281.533,24.8388
24.04.2020 14:00:00.000 GMT-0400,281.522,282.522,281.252,282.222,29.6817
24.04.2020 15:00:00.000 GMT-0400,282.222,283.702,281.822,283.062,33.4697
27.04.2020 09:00:00.000 GMT-0400,285.133,285.903,284.632,285.533,21.4005
27.04.2020 10:00:00.000 GMT-0400,285.532,286.413,285.172,285.683,35.2793
27.04.2020 11:00:00.000 GMT-0400,285.682,287.212,285.432,286.912,30.9153
27.04.2020 12:00:00.000 GMT-0400,286.922,287.343,286.442,287.082,27.0177
27.04.2020 13:00:00.000 GMT-0400,287.083,287.093,286.122,286.523,26.5527
27.04.2020 14:00:00.000 GMT-0400,286.522,287.612,286.512,287.372,25.7105
27.04.2020 15:00:00.000 GMT-0400,287.362,288.283,287.102,287.123,26.6335
28.04.2020 09:00:00.000 GMT-0400,291.052,291.412,289.472,289.482,20.8288
28.04.2020 10:00:00.000 GMT-0400,289.482,289.993,285.632,285.853,40.4347
28.04.2020 11:00:00.000 GMT-0400,285.842,287.802,285.602,286.802,35.8563
28.04.2020 12:00:00.000 GMT-0400,286.812,287.522,285.712,287.322,33.3332
28.04.2020 13:00:00.000 GMT-0400,287.323,288.022,287.012,287.463,28.2798
28.04.2020 14:00:00.000 GMT-0400,287.452,288.362,287.082,287.363,26.4223
28.04.2020 15:00:00.000 GMT-0400,287.353,288.102,285.423,285.792,31.1077
29.04.2020 09:00:00.000 GMT-0400,291.553,292.042,290.432,291.982,21.634
29.04.2020 10:00:00.000 GMT-0400,291.963,292.683,290.822,292.402,37.9793
29.04.2020 11:00:00.000 GMT-0400,292.402,293.143,291.912,292.893,34.0568
29.04.2020 12:00:00.000 GMT-0400,292.892,294.383,292.892,293.952,28.786
29.04.2020 13:00:00.000 GMT-0400,293.953,294.592,293.392,293.773,27.1275
29.04.2020 14:00:00.000 GMT-0400,293.762,294.132,292.522,293.992,35.317
29.04.2020 15:00:00.000 GMT-0400,294.002,294.883,293.092,293.212,34.321
30.04.2020 09:00:00.000 GMT-0400,291.752,291.753,289.612,291.242,23.3825
30.04.2020 10:00:00.000 GMT-0400,291.242,292.243,290.592,291.062,43.0768
30.04.2020 11:00:00.000 GMT-0400,291.063,291.922,289.582,289.602,38.0518
30.04.2020 12:00:00.000 GMT-0400,289.593,290.132,288.592,289.983,35.0272
30.04.2020 13:00:00.000 GMT-0400,289.972,290.432,289.132,289.223,31.1315
30.04.2020 14:00:00.000 GMT-0400,289.222,290.213,288.882,289.332,30.2647
30.04.2020 15:00:00.000 GMT-0400,289.342,291.183,289.123,290.302,33.5327
01.05.2020 09:00:00.000 GMT-0400,285.312,286.043,284.442,285.082,22.4287
01.05.2020 10:00:00.000 GMT-0400,285.092,285.973,284.182,285.082,41.4743
01.05.2020 11:00:00.000 GMT-0400,285.093,285.102,282.432,282.732,36.1968
01.05.2020 12:00:00.000 GMT-0400,282.723,283.042,281.622,282.312,37.211
01.05.2020 13:00:00.000 GMT-0400,282.303,282.773,281.543,281.973,32.443
01.05.2020 14:00:00.000 GMT-0400,281.972,282.843,281.582,282.562,32.6473
01.05.2020 15:00:00.000 GMT-0400,282.562,283.412,281.643,282.712,36.4663
04.05.2020 09:00:00.000 GMT-0400,280.692,281.003,279.162,280.593,22.5615
04.05.2020 10:00:00.000 GMT-0400,280.582,282.103,280.452,280.712,41.4022
04.05.2020 11:00:00.000 GMT-0400,280.702,281.883,280.552,281.443,36.9065
04.05.2020 12:00:00.000 GMT-0400,281.442,282.043,280.922,281.103,31.9172
04.05.2020 13:00:00.000 GMT-0400,281.103,281.493,280.232,281.462,26.5783
04.05.2020 14:00:00.000 GMT-0400,281.452,282.603,281.112,282.482,26.2647
04.05.2020 15:00:00.000 GMT-0400,282.472,283.922,282.272,283.682,30.2442
05.05.2020 09:00:00.000 GMT-0400,286.642,288.173,286.272,288.162,19.574
05.05.2020 10:00:00.000 GMT-0400,288.162,288.472,287.372,287.982,35.5083
05.05.2020 11:00:00.000 GMT-0400,287.973,288.963,287.833,288.883,29.5755
05.05.2020 12:00:00.000 GMT-0400,288.882,289.243,288.312,288.412,24.6655
05.05.2020 13:00:00.000 GMT-0400,288.422,288.953,288.012,288.762,25.9757
05.05.2020 14:00:00.000 GMT-0400,288.752,289.262,288.482,289.243,24.5457
05.05.2020 15:00:00.000 GMT-0400,289.242,289.242,285.762,286.182,37.874
06.05.2020 09:00:00.000 GMT-0400,288.053,288.472,285.852,286.352,21.8092
06.05.2020 10:00:00.000 GMT-0400,286.343,287.863,285.082,287.182,39.4688
06.05.2020 11:00:00.000 GMT-0400,287.172,287.592,285.542,286.113,43.254
06.05.2020 12:00:00.000 GMT-0400,286.122,287.063,285.872,286.652,41.6203
06.05.2020 13:00:00.000 GMT-0400,286.672,287.442,285.982,287.013,38.1092
06.05.2020 14:00:00.000 GMT-0400,287.013,287.013,285.742,286.272,39.8543
06.05.2020 15:00:00.000 GMT-0400,286.262,286.593,284.173,284.312,45.3792
07.05.2020 09:00:00.000 GMT-0400,287.752,288.963,287.592,288.642,26.4748
